Step,PercentReduction,KLdivergence_Cumulative,KLdivergence_Current
0,0.0,1.778530586045756,1.778530586045756
1,0.2802691770924695,11.135947079324716,11.135947079324716
2,0.35745089945415254,13.02273661128229,13.077346973580124
3,0.40450789640143187,13.80035744616135,13.862720729162668
4,0.43787691299407,14.216608791097974,14.301615983752377
5,0.4601134260663044,14.48468251751949,14.619934063728405
6,0.4799299820703224,14.651785274803046,14.73692630406947
7,0.4972786672810327,14.76538624538813,14.83452728005379
8,0.5124190214834938,14.85950027610039,14.971388403491547
9,0.5275212952726838,14.931535694019336,15.027526788580808
10,0.5441481094161688,14.978576298907516,15.02470196388399
11,0.5601241637260166,15.012416212804556,15.044200162093397
12,0.5753690463232579,15.03744016272946,15.068239566017594
13,0.5864759952923747,15.064737395974733,15.178639208893049
14,0.5940135641030184,15.098073582867242,15.310281055910032
15,0.5999324578282912,15.129956891820456,15.369422244183982
16,0.6060662769134072,15.157093483526562,15.37862064913762
17,0.6136794254111041,15.175912011471603,15.329037508274558
18,0.6222417461901057,15.185946350953845,15.28256500211834
19,0.6305026106346518,15.192089387152368,15.272314799822752
20,0.6391477424954349,15.19448715222984,15.262389750724358
21,0.6479752600670865,15.194544748467885,15.279662114958759
22,0.6542099110917174,15.199434014605426,15.383869671860184
23,0.6602487171146201,15.204406609271656,15.415970985462694
24,0.6667833592700476,15.207343642899657,15.399756706648871
25,0.6726505689461773,15.211167140531858,15.420593131143908
26,0.6792712590485377,15.212310582110291,15.388813209042983
27,0.6883126008694719,15.205739887974188,15.257161233657124
28,0.698448543751991,15.193861358918769,15.15742513033659
29,0.7084674395694217,15.183818739886926,15.18164696026844
30,0.7188110086704858,15.176060515387356,15.236047476410866
31,0.7272477896413528,15.172253604306004,15.318694798225508
32,0.7344519960140146,15.168627410216946,15.343369253928827
33,0.7421985629331819,15.159469547715663,15.234976068331285
34,0.7531072240086231,15.147019479946547,15.157888501922391
35,0.7614156912541561,15.136019083680301,15.21095859684455
36,0.767292024725523,15.13053933470875,15.332916363398834
37,0.7729653533250797,15.12713884355141,15.382500125405093
38,0.7766153243819837,15.120074807402279,15.293905234663534
39,0.7852089577201272,15.110144199068896,15.231753825485143
40,0.7948632541037837,15.101161266279842,15.286444990158884
41,0.8028370499307618,15.09486722294494,15.339508123493333
42,0.8115141855744735,15.089803386783604,15.34035186549137
43,0.8194495857167073,15.085733456697845,15.37195503860909
44,0.824834480815889,15.084480514548021,15.455028203490354
45,0.8285900203871741,15.084828265555776,15.504135055227586
46,0.8324803743792366,15.084611868288986,15.502617028709002
47,0.8362440726557143,15.084511004675436,15.497363220055792
48,0.8406091935439021,15.083520271507727,15.48097286605293
49,0.8435519533622512,15.08402066333797,15.535401085639533
50,0.8463274405687745,15.085160644040439,15.562201328740993
51,0.8520726125624725,15.08439909127288,15.474584233630116
52,0.8594401563130288,15.082909742899455,15.440130394426095
53,0.8655416652114809,15.08083380973424,15.427440885792873
54,0.8688079553933272,15.079446819001344,15.47173532588773
55,0.8721093505898296,15.078138582972377,15.506621103075029
56,0.8751426213538596,15.076635758401991,15.519894399179822
57,0.8776877365875334,15.074964135878929,15.51200558845968
58,0.8803396472295348,15.073150661574676,15.511818203229351
59,0.8828635101212581,15.071690862289964,15.531717467314044
60,0.8856589058812491,15.06971310409253,15.531989060618482
61,0.8888840169338459,15.068492538187552,15.541457016356674
62,0.892586908697113,15.06768374363642,15.538612640352897
63,0.8956400263601911,15.066906272078628,15.556327659996665
64,0.8987890764015601,15.066160560673621,15.561990190943604
65,0.9019705949834554,15.065945626463854,15.565372738179212
66,0.9049357332620488,15.065826281666544,15.57530386282857
67,0.9088650219813764,15.064707179311451,15.545150692239547
68,0.9141383546863027,15.061904835018966,15.490617391129582
69,0.9213045842471894,15.057265595721695,15.431173218265785
70,0.9333210600177957,15.049726893260974,15.299224054176733
71,0.943620524942349,15.042456491036516,15.304578165387394
72,0.9531245974349478,15.035706300306106,15.319161061170185
73,0.9661987422476898,15.027456335223029,15.25014986979
74,0.9810146260417506,15.018190021843921,15.206339512049695
75,0.9950389327497299,15.0083738605012,15.180174401936666
76,1.003245915648187,14.99936424983314,15.241648005053747
77,1.0109180789915455,14.991508149910139,15.316968106034963
78,1.018911827148692,14.984761246698625,15.388666529864736
79,1.027064570778464,14.978758038369282,15.393335819583939
80,1.0336955659108655,14.973157497935116,15.390101787410885
81,1.0410336032350933,14.967119357672615,15.388228786703774
82,1.049680180812097,14.959690893187318,15.361655465119712
83,1.0561473405869322,14.952809337638481,15.401866613749766
84,1.0622206888471202,14.946103683405871,15.394286894928436
85,1.0688975162499517,14.938496916963935,15.35997149794158
86,1.0765929168442145,14.92964161810251,15.317074654954746
87,1.082515141621535,14.921456626041731,15.355608423485416
88,1.0893524502036334,14.91241213079804,15.322491202885352
89,1.1022866906677744,14.900540718404196,15.165563708860008
90,1.1144116557736372,14.889210002759492,15.197568679576094
91,1.1225984087869059,14.880171859609735,15.32031952188762
92,1.1284004615578733,14.873102034336206,15.397644903366114
93,1.1333410733456215,14.866963374305517,15.41399471693925
94,1.1406191554741294,14.859734930302658,15.334926567079652
95,1.1480963909614232,14.851583396060619,15.311932188817616
96,1.154449172033642,14.843457674959616,15.341392340009097
97,1.160245384227613,14.836105092824823,15.389177565405813
98,1.1650218665980072,14.829912522694089,15.442266833176184
99,1.1690614139265976,14.824258498119056,15.485123970530942
100,1.173279275608081,14.81898069800841,15.494055159856027
101,1.1776161687058802,14.81366117190541,15.479140080303228
102,1.1810328404138308,14.808392251206135,15.49020452230242
103,1.1834677818757098,14.80384214883576,15.527133440232971
104,1.1853102057270366,14.800248631691373,15.564439293976202
105,1.1881443287451305,14.796733106839024,15.553302099183579
106,1.1923654753486677,14.79250445850002,15.499858289345651
107,1.1973593565133789,14.787650980474663,15.458496831613783
108,1.200922329381436,14.783659028667945,15.507939648625584
109,1.2026111140451075,14.781137440873096,15.590141003770889
110,1.2039641559535752,14.779162877824444,15.617184600774904
111,1.2050332562226191,14.777570255600246,15.630959638734746
112,1.2064649433533077,14.775820828095743,15.628745972022458
113,1.2098065177515673,14.77318161606769,15.566054377975156
114,1.2139433809341806,14.77031053365134,15.552573439674774
115,1.21818094610422,14.767418934552216,15.544264956059239
116,1.222353931502229,14.76448072848291,15.548843716709548
117,1.2297992781796168,14.760438787399186,15.47314368875911
118,1.2352317973453235,14.75689709577853,15.49889059708775
119,1.2379307639043762,14.75457720785852,15.5795791081527
120,1.242613552011475,14.752043262689227,15.542761783338133
121,1.251618864619885,14.748816309291334,15.470429864732443
122,1.2594519383053158,14.745529486126292,15.470213058058214
123,1.2649046780986348,14.74248024087682,15.50186109761084
124,1.2708246849692948,14.738658094507391,15.456885974586033
125,1.2748816722180016,14.73430475423758,15.464330397354786
126,1.276755837365988,14.730882995633031,15.562280214734164
127,1.2783830576611264,14.727909612751642,15.588351703946744
128,1.2809688506745296,14.724385641437676,15.546468374455106
129,1.283173491869039,14.72144966134648,15.57628235661664
130,1.2847018421794898,14.71934210122901,15.618087435550942
131,1.2869817772803838,14.716914447086921,15.593605062203281
132,1.289806447800906,14.71429869349674,15.583607777814361
133,1.2921669566018867,14.711967271145678,15.59475763525108
134,1.294763463099869,14.709633821995348,15.591109811188408
135,1.2974446569172726,14.707468941437472,15.58695417758916
