Step,PercentReduction,KLdivergence_Cumulative,KLdivergence_Current
0,0.0,1.6428441380992986,1.6428441380992986
1,0.2739486381371162,11.211700681014774,11.211700681014774
2,0.3455673112139248,13.145370082994166,13.137484133934894
3,0.38641860418531704,13.948405205150387,13.948792609293065
4,0.41601215024287846,14.369629536507215,14.354307223624126
5,0.4438695942009893,14.619372308762543,14.53847710281117
6,0.4669907262307522,14.784306052476586,14.727976124228817
7,0.48535622326444416,14.900873457487647,14.876923653888984
8,0.5032408662978837,14.982867815151181,14.956662519553387
9,0.520468854198817,15.042757781821724,15.00101069809364
10,0.539522629657718,15.080584150550308,14.951424058069163
11,0.5564538471362556,15.108824021479244,14.997462263668961
12,0.571092481129612,15.129686842097636,15.033345546230432
13,0.5871685665426812,15.138274344386716,14.9799477657958
14,0.6015235825556108,15.145550043530976,15.05218622583246
15,0.6126527409106253,15.158919614641894,15.17470357141155
16,0.6243244999709485,15.169157948706772,15.205824535387498
17,0.6331012970218926,15.181122442569615,15.277608588964014
18,0.6417868351105216,15.190843137913403,15.292202051947488
19,0.6508563766527417,15.199213060339183,15.299653652929706
20,0.6595065154516141,15.208033221063394,15.356225139928284
21,0.6659529713934442,15.217679215097085,15.441175978429605
22,0.6706826686774282,15.228547170539315,15.520166517542044
23,0.6737584462987066,15.242614033029138,15.604955518163862
24,0.6761348195960425,15.257488129915231,15.646836392643605
25,0.67940235000311,15.26927935836451,15.628462175045762
26,0.6828020783520716,15.279656494866526,15.629062884629159
27,0.6880444241093175,15.285811651593807,15.584719896663332
28,0.6954410463997269,15.287418800179937,15.522418521943143
29,0.7042487220116419,15.286408438716688,15.467340507778932
30,0.7170656462389473,15.28159391888886,15.380393668309212
31,0.7318676481322848,15.272901498208766,15.308023855413692
32,0.7462817513646505,15.262671293659496,15.273985951960592
33,0.7570731744372524,15.256270844773296,15.377603807980037
34,0.7670651729678443,15.251290335472069,15.405103051452912
35,0.778833463827722,15.243278721833288,15.336602437405533
36,0.7918482813427262,15.233777269960905,15.289414587255477
37,0.8057515417677401,15.223368240685675,15.272755525316503
38,0.8208251167013138,15.21251537580001,15.254059184390407
39,0.8360373102795604,15.200546317452549,15.235144098403307
40,0.8492321580429217,15.188158714636607,15.258058847305287
41,0.8599633255969085,15.176826761119786,15.301988902577785
42,0.8686372549638215,15.167261518155502,15.370827128204521
43,0.8761266426671022,15.158640803313455,15.423531597445809
44,0.8836907277911754,15.151107096479024,15.45728116663453
45,0.8922451333711511,15.142953140902515,15.453140691810995
46,0.8987330689182341,15.135132642958926,15.494129145388294
47,0.9041973295548286,15.12899519597698,15.53380916006342
48,0.909095454630876,15.124397707768432,15.55196807165428
49,0.9150996849964318,15.119712157568047,15.527039969806397
50,0.9238426185702306,15.112822410467066,15.460383566115224
51,0.9316986998865885,15.106183796846647,15.491691441951263
52,0.9406407835225882,15.098942688836598,15.484213417800024
53,0.9512508382567215,15.08978089281714,15.434416118291889
54,0.9578155323399957,15.082523150237835,15.525543629923874
55,0.9618630807412965,15.07862439419657,15.646466463926204
56,0.9650759200201586,15.07738558575417,15.72006799835872
57,0.968274966236638,15.077266484541276,15.753451807637704
58,0.9717384256609436,15.077085411969767,15.735207805395243
59,0.9754581186569324,15.07675958419851,15.70028347653087
60,0.9787628434970876,15.076324909118046,15.69216231524661
61,0.9820352393694707,15.07543829940462,15.68211185117363
62,0.9854300914781006,15.07438625449257,15.689528729443047
63,0.9879112182821498,15.07390387473054,15.726809107250318
64,0.9903697892186515,15.073763721786218,15.731418702037725
65,0.9922797573332034,15.07432818392429,15.774875475775858
66,0.9944029129217284,15.074768588011327,15.79409533003776
67,0.9970132979008804,15.074843182017444,15.783666513964889
68,0.9997025648615034,15.074299415431044,15.784103080372736
69,1.0017178280291839,15.073897983152417,15.822579663285465
70,1.0034688062544987,15.073633175816006,15.826123685546047
71,1.0053308750238972,15.073166406984909,15.82137629970746
72,1.0075388986541227,15.072499400663192,15.842571081771736
73,1.0101948793362308,15.071824609733733,15.848124671543319
74,1.0130843964505072,15.071231829888266,15.85040028543299
75,1.0154019300979014,15.070948184438077,15.87587912762181
76,1.0176023690954554,15.07035900684498,15.86777780731624
77,1.0211929355074638,15.068581786229188,15.790756437884864
78,1.0278875225601531,15.065373973398275,15.693290008101211
79,1.038621752906763,15.05978757548811,15.5343991446457
80,1.0493244087589588,15.054512533786367,15.537791278235238
81,1.057149391698131,15.050554350748547,15.654966306956696
82,1.064438984244891,15.046005208278478,15.677457451663823
83,1.0713424853171825,15.041570820605186,15.675865198231055
84,1.0770284890919957,15.038330157913448,15.713739235256014
85,1.0836683796837605,15.035716237543713,15.730405890652468
86,1.0918937440296663,15.033211678863333,15.7277482247783
87,1.0970901234432258,15.032245583360478,15.810604704899875
88,1.099853269366395,15.032368276428292,15.893746256960739
89,1.1021196778098992,15.032642939244367,15.909942704370193
90,1.1046786255937637,15.032735920304027,15.871973868640787
91,1.1081159682409216,15.031796852866226,15.80921610851495
92,1.1128811797396305,15.029958875218252,15.744522323406574
93,1.1212299924766351,15.026954438176494,15.663242133972506
94,1.128934628864141,15.023988183685757,15.671918076349703
95,1.133913228089507,15.022484523220177,15.757967682304736
96,1.1402509700983448,15.021480100767961,15.717980367505909
97,1.1457485748558527,15.020847367492308,15.753229289321714
98,1.1511166341971433,15.020286765930416,15.799299080993746
99,1.1562603021904658,15.019382085875598,15.78336503695627
100,1.1627345995337985,15.017320599636145,15.734578544906748
101,1.1700154025119733,15.014727725583045,15.69258271019509
102,1.1760528488273667,15.012792558067922,15.687448474052823
103,1.1825621428941058,15.010932192306065,15.678078689317488
104,1.191482956873276,15.008440669740557,15.601497909878034
105,1.2046803658922247,15.004650558354026,15.501251319488281
106,1.219339718563136,15.000521734485398,15.506370359625297
107,1.227946885173751,14.99775051640861,15.640657779343979
108,1.2356389228438802,14.994977681313582,15.649584202968452
109,1.2435145572988038,14.992211609321442,15.609666771136835
110,1.247484228909217,14.990973473603326,15.696756555225598
111,1.250680620590002,14.990156226668477,15.739520598388188
112,1.2550477695188509,14.988769922379428,15.708516144993439
113,1.2589980182913076,14.987419647975985,15.735201555550228
114,1.2630111519598781,14.986089249215693,15.770393223419777
115,1.2691386470903323,14.98384443716079,15.69645123261719
116,1.2758306557661012,14.981108644874032,15.657813886816909
117,1.2827407190186673,14.977678191565778,15.61163385417629
118,1.2874919500298745,14.975219523888308,15.679874668465184
119,1.2899489567273594,14.974478321045686,15.786415906559911
120,1.2921446606105444,14.97420896911687,15.796858121641472
